id,name,category,cuisine,servings,prep_min,cook_min,total_min,photo_file,photo_keywords,photo_url,ingredients,ingredients_json,kcal,protein_g,fat_g,carbs_g,fiber_g,net_carbs_g,glycemic_index,gi_category,glycemic_load,gl_category,gi_note,diet_tags,instructions,steps_json
DB-0011,Shakshuka with Feta,Breakfast,Middle Eastern,2,10,25,35,shakshuka-with-feta.jpg,"Shakshuka with Feta, healthy food photography, plated, natural light",,"Egg, large (50 g each) — 200 g (7.1 oz) [4 large eggs]
Crushed tomatoes, canned — 400 g (14.1 oz)
Bell pepper — 120 g (4.2 oz)
Yellow onion — 80 g (2.8 oz)
Garlic — 8 g (0.3 oz)
Extra-virgin olive oil — 15 g (0.5 oz)
Ground cumin — 2 g (0.1 oz)
Smoked paprika — 2 g (0.1 oz)
Feta cheese — 40 g (1.4 oz)
Fresh parsley — 10 g (0.4 oz)
Salt — 2 g (0.1 oz)","[{""ingredient_id"": ""egg"", ""name"": ""Egg, large (50 g each)"", ""grams"": 200.0, ""note"": ""4 large eggs""}, {""ingredient_id"": ""crushed_tomatoes"", ""name"": ""Crushed tomatoes, canned"", ""grams"": 400.0, ""note"": """"}, {""ingredient_id"": ""bell_pepper"", ""name"": ""Bell pepper"", ""grams"": 120.0, ""note"": """"}, {""ingredient_id"": ""onion"", ""name"": ""Yellow onion"", ""grams"": 80.0, ""note"": """"}, {""ingredient_id"": ""garlic"", ""name"": ""Garlic"", ""grams"": 8.0, ""note"": """"}, {""ingredient_id"": ""olive_oil"", ""name"": ""Extra-virgin olive oil"", ""grams"": 15.0, ""note"": """"}, {""ingredient_id"": ""cumin"", ""name"": ""Ground cumin"", ""grams"": 2.0, ""note"": """"}, {""ingredient_id"": ""smoked_paprika"", ""name"": ""Smoked paprika"", ""grams"": 2.0, ""note"": """"}, {""ingredient_id"": ""feta"", ""name"": ""Feta cheese"", ""grams"": 40.0, ""note"": """"}, {""ingredient_id"": ""parsley"", ""name"": ""Fresh parsley"", ""grams"": 10.0, ""note"": """"}, {""ingredient_id"": ""salt"", ""name"": ""Salt"", ""grams"": 2.0, ""note"": """"}]",375,20.4,22.4,25.4,6.4,19.0,26,low,4.9,low,,"vegetarian, gluten-free, nut-free, one-pan","1. Sauté onion and bell pepper in olive oil over medium heat for 7 minutes, add garlic, cumin and paprika and cook 1 minute.
2. Pour in crushed tomatoes, season with salt and simmer 10 minutes until slightly thickened.
3. Make four wells, crack an egg into each, cover and cook 6–8 minutes until whites are set.
4. Top with crumbled feta and parsley and serve straight from the pan.","[""Sauté onion and bell pepper in olive oil over medium heat for 7 minutes, add garlic, cumin and paprika and cook 1 minute."", ""Pour in crushed tomatoes, season with salt and simmer 10 minutes until slightly thickened."", ""Make four wells, crack an egg into each, cover and cook 6–8 minutes until whites are set."", ""Top with crumbled feta and parsley and serve straight from the pan.""]"
DB-0012,Smoked Salmon & Cream Cheese Egg Wrap,Breakfast,American,1,5,5,10,smoked-salmon-and-cream-cheese-egg-wrap.jpg,"Smoked Salmon & Cream Cheese Egg Wrap, healthy food photography, plated, natural light",,"Egg, large (50 g each) — 100 g (3.5 oz) [2 large eggs]
Smoked salmon — 60 g (2.1 oz)
Cream cheese — 20 g (0.7 oz)
Cucumber — 40 g (1.4 oz)
Fresh dill — 3 g (0.1 oz)
Capers — 5 g (0.2 oz)
Extra-virgin olive oil — 4 g (0.1 oz)","[{""ingredient_id"": ""egg"", ""name"": ""Egg, large (50 g each)"", ""grams"": 100.0, ""note"": ""2 large eggs""}, {""ingredient_id"": ""smoked_salmon"", ""name"": ""Smoked salmon"", ""grams"": 60.0, ""note"": """"}, {""ingredient_id"": ""cream_cheese"", ""name"": ""Cream cheese"", ""grams"": 20.0, ""note"": """"}, {""ingredient_id"": ""cucumber"", ""name"": ""Cucumber"", ""grams"": 40.0, ""note"": """"}, {""ingredient_id"": ""dill"", ""name"": ""Fresh dill"", ""grams"": 3.0, ""note"": """"}, {""ingredient_id"": ""capers"", ""name"": ""Capers"", ""grams"": 5.0, ""note"": """"}, {""ingredient_id"": ""olive_oil"", ""name"": ""Extra-virgin olive oil"", ""grams"": 4.0, ""note"": """"}]",325,25.1,23.0,3.4,0.4,3.0,7,low,0.2,low,"Negligible carbohydrate (<5 g net/serving): GI has little practical meaning, glycemic load is what matters.","pescatarian, gluten-free, nut-free, low-carb, high-protein, quick","1. Whisk eggs and cook in a lightly oiled nonstick pan as one thin round crepe-like layer, about 2 minutes.
2. Slide the egg wrap onto a plate and spread with cream cheese.
3. Layer smoked salmon, thin cucumber slices, capers and dill.
4. Roll up tightly and slice in half.","[""Whisk eggs and cook in a lightly oiled nonstick pan as one thin round crepe-like layer, about 2 minutes."", ""Slide the egg wrap onto a plate and spread with cream cheese."", ""Layer smoked salmon, thin cucumber slices, capers and dill."", ""Roll up tightly and slice in half.""]"
DB-0013,Peanut Butter Protein Smoothie,Breakfast,American,1,5,0,5,peanut-butter-protein-smoothie.jpg,"Peanut Butter Protein Smoothie, healthy food photography, plated, natural light",,"Almond milk, unsweetened — 300 g (10.6 oz)
Whey protein powder, unsweetened — 30 g (1.1 oz)
Peanut butter, natural — 16 g (0.6 oz)
Spinach — 40 g (1.4 oz)
Banana (small amount) — 50 g (1.8 oz) [half small banana]
Chia seeds — 8 g (0.3 oz)
Water / ice — 50 g (1.8 oz) [ice]","[{""ingredient_id"": ""almond_milk"", ""name"": ""Almond milk, unsweetened"", ""grams"": 300.0, ""note"": """"}, {""ingredient_id"": ""whey_protein"", ""name"": ""Whey protein powder, unsweetened"", ""grams"": 30.0, ""note"": """"}, {""ingredient_id"": ""peanut_butter"", ""name"": ""Peanut butter, natural"", ""grams"": 16.0, ""note"": """"}, {""ingredient_id"": ""spinach"", ""name"": ""Spinach"", ""grams"": 40.0, ""note"": """"}, {""ingredient_id"": ""banana"", ""name"": ""Banana (small amount)"", ""grams"": 50.0, ""note"": ""half small banana""}, {""ingredient_id"": ""chia_seeds"", ""name"": ""Chia seeds"", ""grams"": 8.0, ""note"": """"}, {""ingredient_id"": ""water"", ""name"": ""Water / ice"", ""grams"": 50.0, ""note"": ""ice""}]",346,32.3,15.9,23.7,6.2,17.5,39,low,6.8,low,,"vegetarian, gluten-free, high-protein, no-cook, quick","1. Add almond milk, protein powder, peanut butter, spinach, banana and chia seeds to a blender.
2. Add a handful of ice and blend on high until completely smooth.
3. Pour into a glass and drink right away.","[""Add almond milk, protein powder, peanut butter, spinach, banana and chia seeds to a blender."", ""Add a handful of ice and blend on high until completely smooth."", ""Pour into a glass and drink right away.""]"
DB-0014,Green Power Smoothie,Breakfast,American,1,5,0,5,green-power-smoothie.jpg,"Green Power Smoothie, healthy food photography, plated, natural light",,"Spinach — 60 g (2.1 oz)
Kale — 30 g (1.1 oz)
Avocado — 50 g (1.8 oz)
Cucumber — 80 g (2.8 oz)
Greek yogurt, plain 2% — 120 g (4.2 oz)
Lemon juice — 10 g (0.4 oz)
Fresh ginger — 5 g (0.2 oz)
Water / ice — 150 g (5.3 oz) [water + ice]
Hemp seeds — 10 g (0.4 oz)","[{""ingredient_id"": ""spinach"", ""name"": ""Spinach"", ""grams"": 60.0, ""note"": """"}, {""ingredient_id"": ""kale"", ""name"": ""Kale"", ""grams"": 30.0, ""note"": """"}, {""ingredient_id"": ""avocado"", ""name"": ""Avocado"", ""grams"": 50.0, ""note"": """"}, {""ingredient_id"": ""cucumber"", ""name"": ""Cucumber"", ""grams"": 80.0, ""note"": """"}, {""ingredient_id"": ""greek_yogurt"", ""name"": ""Greek yogurt, plain 2%"", ""grams"": 120.0, ""note"": """"}, {""ingredient_id"": ""lemon_juice"", ""name"": ""Lemon juice"", ""grams"": 10.0, ""note"": """"}, {""ingredient_id"": ""ginger"", ""name"": ""Fresh ginger"", ""grams"": 5.0, ""note"": """"}, {""ingredient_id"": ""water"", ""name"": ""Water / ice"", ""grams"": 150.0, ""note"": ""water + ice""}, {""ingredient_id"": ""hemp_seeds"", ""name"": ""Hemp seeds"", ""grams"": 10.0, ""note"": """"}]",270,19.9,15.4,19.2,6.7,12.5,14,low,1.8,low,,"vegetarian, gluten-free, nut-free, low-carb, no-cook, quick","1. Combine all ingredients in a blender.
2. Blend on high for 45–60 seconds until silky.
3. Adjust thickness with water and serve cold.","[""Combine all ingredients in a blender."", ""Blend on high for 45–60 seconds until silky."", ""Adjust thickness with water and serve cold.""]"
DB-0015,Mushroom & Swiss Omelet,Breakfast,American,1,5,10,15,mushroom-and-swiss-omelet.jpg,"Mushroom & Swiss Omelet, healthy food photography, plated, natural light",,"Egg, large (50 g each) — 150 g (5.3 oz) [3 large eggs]
Mushrooms (cremini/white) — 80 g (2.8 oz)
Swiss cheese — 30 g (1.1 oz)
Butter — 8 g (0.3 oz)
Fresh chives — 3 g (0.1 oz)
Salt — 1 g (0.0 oz)
Black pepper — 1 g (0.0 oz)","[{""ingredient_id"": ""egg"", ""name"": ""Egg, large (50 g each)"", ""grams"": 150.0, ""note"": ""3 large eggs""}, {""ingredient_id"": ""mushrooms"", ""name"": ""Mushrooms (cremini/white)"", ""grams"": 80.0, ""note"": """"}, {""ingredient_id"": ""swiss_cheese"", ""name"": ""Swiss cheese"", ""grams"": 30.0, ""note"": """"}, {""ingredient_id"": ""butter"", ""name"": ""Butter"", ""grams"": 8.0, ""note"": """"}, {""ingredient_id"": ""chives"", ""name"": ""Fresh chives"", ""grams"": 3.0, ""note"": """"}, {""ingredient_id"": ""salt"", ""name"": ""Salt"", ""grams"": 1.0, ""note"": """"}, {""ingredient_id"": ""black_pepper"", ""name"": ""Black pepper"", ""grams"": 1.0, ""note"": """"}]",407,29.8,29.4,4.9,1.1,3.8,9,low,0.3,low,"Negligible carbohydrate (<5 g net/serving): GI has little practical meaning, glycemic load is what matters.","vegetarian, gluten-free, nut-free, low-carb, high-protein, quick","1. Sauté mushrooms in half the butter until browned, about 5 minutes; set aside.
2. Whisk eggs with salt and pepper, melt the remaining butter and pour in the eggs, tilting the pan as they set.
3. Add mushrooms and Swiss cheese to one side, fold and cook 1 minute more.
4. Garnish with chives.","[""Sauté mushrooms in half the butter until browned, about 5 minutes; set aside."", ""Whisk eggs with salt and pepper, melt the remaining butter and pour in the eggs, tilting the pan as they set."", ""Add mushrooms and Swiss cheese to one side, fold and cook 1 minute more."", ""Garnish with chives.""]"
DB-0016,"Tomato, Basil & Mozzarella Egg Bake",Breakfast,Italian,4,10,30,40,tomato-basil-and-mozzarella-egg-bake.jpg,"Tomato, Basil & Mozzarella Egg Bake, healthy food photography, plated, natural light",,"Egg, large (50 g each) — 400 g (14.1 oz) [8 large eggs]
Cherry tomatoes — 200 g (7.1 oz)
Mozzarella, part-skim — 100 g (3.5 oz)
Fresh basil — 15 g (0.5 oz)
Milk, 2% — 60 g (2.1 oz)
Garlic — 5 g (0.2 oz)
Extra-virgin olive oil — 10 g (0.4 oz)
Salt — 2 g (0.1 oz)
Black pepper — 1 g (0.0 oz)","[{""ingredient_id"": ""egg"", ""name"": ""Egg, large (50 g each)"", ""grams"": 400.0, ""note"": ""8 large eggs""}, {""ingredient_id"": ""cherry_tomato"", ""name"": ""Cherry tomatoes"", ""grams"": 200.0, ""note"": """"}, {""ingredient_id"": ""mozzarella"", ""name"": ""Mozzarella, part-skim"", ""grams"": 100.0, ""note"": """"}, {""ingredient_id"": ""basil"", ""name"": ""Fresh basil"", ""grams"": 15.0, ""note"": """"}, {""ingredient_id"": ""milk"", ""name"": ""Milk, 2%"", ""grams"": 60.0, ""note"": """"}, {""ingredient_id"": ""garlic"", ""name"": ""Garlic"", ""grams"": 5.0, ""note"": """"}, {""ingredient_id"": ""olive_oil"", ""name"": ""Extra-virgin olive oil"", ""grams"": 10.0, ""note"": """"}, {""ingredient_id"": ""salt"", ""name"": ""Salt"", ""grams"": 2.0, ""note"": """"}, {""ingredient_id"": ""black_pepper"", ""name"": ""Black pepper"", ""grams"": 1.0, ""note"": """"}]",248,19.8,16.4,4.8,0.7,4.0,13,low,0.5,low,"Negligible carbohydrate (<5 g net/serving): GI has little practical meaning, glycemic load is what matters.","vegetarian, gluten-free, nut-free, low-carb, make-ahead","1. Preheat oven to 375°F and oil a 9-inch baking dish.
2. Whisk eggs, milk, garlic, salt and pepper; pour into the dish.
3. Scatter halved cherry tomatoes and torn mozzarella over the top.
4. Bake 25–30 minutes until puffed and set; top with torn basil before serving.","[""Preheat oven to 375°F and oil a 9-inch baking dish."", ""Whisk eggs, milk, garlic, salt and pepper; pour into the dish."", ""Scatter halved cherry tomatoes and torn mozzarella over the top."", ""Bake 25–30 minutes until puffed and set; top with torn basil before serving.""]"
DB-0017,Egg Muffin Cups with Broccoli & Cheddar,Breakfast,American,6,10,22,32,egg-muffin-cups-with-broccoli-and-cheddar.jpg,"Egg Muffin Cups with Broccoli & Cheddar, healthy food photography, plated, natural light",,"Egg, large (50 g each) — 500 g (17.6 oz) [10 large eggs]
Broccoli — 200 g (7.1 oz)
Cheddar cheese — 90 g (3.2 oz)
Green onions (scallions) — 30 g (1.1 oz)
Milk, 2% — 60 g (2.1 oz)
Salt — 2 g (0.1 oz)
Black pepper — 1 g (0.0 oz)
Extra-virgin olive oil — 5 g (0.2 oz)","[{""ingredient_id"": ""egg"", ""name"": ""Egg, large (50 g each)"", ""grams"": 500.0, ""note"": ""10 large eggs""}, {""ingredient_id"": ""broccoli"", ""name"": ""Broccoli"", ""grams"": 200.0, ""note"": """"}, {""ingredient_id"": ""cheddar"", ""name"": ""Cheddar cheese"", ""grams"": 90.0, ""note"": """"}, {""ingredient_id"": ""green_onion"", ""name"": ""Green onions (scallions)"", ""grams"": 30.0, ""note"": """"}, {""ingredient_id"": ""milk"", ""name"": ""Milk, 2%"", ""grams"": 60.0, ""note"": """"}, {""ingredient_id"": ""salt"", ""name"": ""Salt"", ""grams"": 2.0, ""note"": """"}, {""ingredient_id"": ""black_pepper"", ""name"": ""Black pepper"", ""grams"": 1.0, ""note"": """"}, {""ingredient_id"": ""olive_oil"", ""name"": ""Extra-virgin olive oil"", ""grams"": 5.0, ""note"": """"}]",205,15.3,14.0,3.9,1.0,2.9,13,low,0.4,low,"Negligible carbohydrate (<5 g net/serving): GI has little practical meaning, glycemic load is what matters.","vegetarian, gluten-free, nut-free, low-carb, make-ahead, meal-prep","1. Preheat oven to 350°F and oil a 12-cup muffin tin.
2. Steam finely chopped broccoli 2 minutes and divide among the cups with cheddar and green onion.
3. Whisk eggs with milk, salt and pepper and pour over the fillings.
4. Bake 20–22 minutes until set. Cool, then refrigerate up to 5 days or freeze.","[""Preheat oven to 350°F and oil a 12-cup muffin tin."", ""Steam finely chopped broccoli 2 minutes and divide among the cups with cheddar and green onion."", ""Whisk eggs with milk, salt and pepper and pour over the fillings."", ""Bake 20–22 minutes until set. Cool, then refrigerate up to 5 days or freeze.""]"
DB-0018,Savory Oatmeal with Egg & Avocado,Breakfast,American,1,5,12,17,savory-oatmeal-with-egg-and-avocado.jpg,"Savory Oatmeal with Egg & Avocado, healthy food photography, plated, natural light",,"Rolled oats, dry — 40 g (1.4 oz)
Chicken broth, low sodium — 200 g (7.1 oz)
Egg, large (50 g each) — 50 g (1.8 oz) [1 large egg]
Avocado — 50 g (1.8 oz)
Green onions (scallions) — 10 g (0.4 oz)
Parmesan, grated — 10 g (0.4 oz)
Hot sauce (Tabasco/Frank's) — 5 g (0.2 oz)
Extra-virgin olive oil — 4 g (0.1 oz)","[{""ingredient_id"": ""rolled_oats"", ""name"": ""Rolled oats, dry"", ""grams"": 40.0, ""note"": """"}, {""ingredient_id"": ""chicken_broth"", ""name"": ""Chicken broth, low sodium"", ""grams"": 200.0, ""note"": """"}, {""ingredient_id"": ""egg"", ""name"": ""Egg, large (50 g each)"", ""grams"": 50.0, ""note"": ""1 large egg""}, {""ingredient_id"": ""avocado"", ""name"": ""Avocado"", ""grams"": 50.0, ""note"": """"}, {""ingredient_id"": ""green_onion"", ""name"": ""Green onions (scallions)"", ""grams"": 10.0, ""note"": """"}, {""ingredient_id"": ""parmesan"", ""name"": ""Parmesan, grated"", ""grams"": 10.0, ""note"": """"}, {""ingredient_id"": ""hot_sauce"", ""name"": ""Hot sauce (Tabasco/Frank's)"", ""grams"": 5.0, ""note"": """"}, {""ingredient_id"": ""olive_oil"", ""name"": ""Extra-virgin olive oil"", ""grams"": 4.0, ""note"": """"}]",399,18.5,22.2,34.0,7.6,26.4,51,low,13.5,medium,,"vegetarian, nut-free, high-fiber, quick","1. Simmer oats in broth for 8–10 minutes, stirring, until creamy.
2. Meanwhile fry the egg in olive oil until the white is set and yolk still runny.
3. Spoon oats into a bowl, top with the egg, sliced avocado, green onion and parmesan.
4. Add a dash of hot sauce.","[""Simmer oats in broth for 8–10 minutes, stirring, until creamy."", ""Meanwhile fry the egg in olive oil until the white is set and yolk still runny."", ""Spoon oats into a bowl, top with the egg, sliced avocado, green onion and parmesan."", ""Add a dash of hot sauce.""]"
DB-0019,Cinnamon Ricotta Bowl with Strawberries,Breakfast,Italian,1,5,0,5,cinnamon-ricotta-bowl-with-strawberries.jpg,"Cinnamon Ricotta Bowl with Strawberries, healthy food photography, plated, natural light",,"Ricotta, part-skim — 150 g (5.3 oz)
Strawberries — 120 g (4.2 oz)
Ground cinnamon — 1 g (0.0 oz)
Vanilla extract — 2 g (0.1 oz)
Pistachios, shelled — 15 g (0.5 oz)
Monk fruit/erythritol sweetener — 3 g (0.1 oz)","[{""ingredient_id"": ""ricotta"", ""name"": ""Ricotta, part-skim"", ""grams"": 150.0, ""note"": """"}, {""ingredient_id"": ""strawberries"", ""name"": ""Strawberries"", ""grams"": 120.0, ""note"": """"}, {""ingredient_id"": ""cinnamon"", ""name"": ""Ground cinnamon"", ""grams"": 1.0, ""note"": """"}, {""ingredient_id"": ""vanilla_extract"", ""name"": ""Vanilla extract"", ""grams"": 2.0, ""note"": """"}, {""ingredient_id"": ""pistachios"", ""name"": ""Pistachios, shelled"", ""grams"": 15.0, ""note"": """"}, {""ingredient_id"": ""monk_fruit_sweetener"", ""name"": ""Monk fruit/erythritol sweetener"", ""grams"": 3.0, ""note"": """"}]",338,20.4,19.1,22.0,4.5,17.5,24,low,4.2,low,,"vegetarian, gluten-free, no-cook, quick","1. Whisk ricotta with vanilla, cinnamon and sweetener until fluffy.
2. Spoon into a bowl and top with sliced strawberries.
3. Sprinkle with chopped pistachios.","[""Whisk ricotta with vanilla, cinnamon and sweetener until fluffy."", ""Spoon into a bowl and top with sliced strawberries."", ""Sprinkle with chopped pistachios.""]"
DB-0020,Huevos Rancheros with Black Beans,Breakfast,Mexican,2,10,15,25,huevos-rancheros-with-black-beans.jpg,"Huevos Rancheros with Black Beans, healthy food photography, plated, natural light",,"Corn tortilla — 50 g (1.8 oz) [2 small tortillas]
Egg, large (50 g each) — 200 g (7.1 oz) [4 large eggs]
Black beans, cooked — 150 g (5.3 oz)
Salsa, no sugar added — 120 g (4.2 oz)
Avocado — 60 g (2.1 oz)
Cotija cheese — 20 g (0.7 oz)
Fresh cilantro — 8 g (0.3 oz)
Extra-virgin olive oil — 10 g (0.4 oz)
Ground cumin — 1 g (0.0 oz)","[{""ingredient_id"": ""corn_tortilla"", ""name"": ""Corn tortilla"", ""grams"": 50.0, ""note"": ""2 small tortillas""}, {""ingredient_id"": ""egg"", ""name"": ""Egg, large (50 g each)"", ""grams"": 200.0, ""note"": ""4 large eggs""}, {""ingredient_id"": ""black_beans"", ""name"": ""Black beans, cooked"", ""grams"": 150.0, ""note"": """"}, {""ingredient_id"": ""salsa"", ""name"": ""Salsa, no sugar added"", ""grams"": 120.0, ""note"": """"}, {""ingredient_id"": ""avocado"", ""name"": ""Avocado"", ""grams"": 60.0, ""note"": """"}, {""ingredient_id"": ""cotija"", ""name"": ""Cotija cheese"", ""grams"": 20.0, ""note"": """"}, {""ingredient_id"": ""cilantro"", ""name"": ""Fresh cilantro"", ""grams"": 8.0, ""note"": """"}, {""ingredient_id"": ""olive_oil"", ""name"": ""Extra-virgin olive oil"", ""grams"": 10.0, ""note"": """"}, {""ingredient_id"": ""cumin"", ""name"": ""Ground cumin"", ""grams"": 1.0, ""note"": """"}]",450,24.4,23.3,37.2,11.2,26.1,36,low,9.4,low,,"vegetarian, gluten-free, nut-free, high-fiber","1. Warm black beans with cumin and mash lightly.
2. Toast tortillas in a dry skillet until pliable and lightly charred.
3. Fry the eggs in olive oil until the whites are set.
4. Top each tortilla with beans, two eggs, warm salsa, avocado, cotija and cilantro.","[""Warm black beans with cumin and mash lightly."", ""Toast tortillas in a dry skillet until pliable and lightly charred."", ""Fry the eggs in olive oil until the whites are set."", ""Top each tortilla with beans, two eggs, warm salsa, avocado, cotija and cilantro.""]"
DB-0021,"Turkey Bacon, Egg & Cheese English Muffin",Breakfast,American,1,5,10,15,turkey-bacon-egg-and-cheese-english-muffin.jpg,"Turkey Bacon, Egg & Cheese English Muffin, healthy food photography, plated, natural light",,"Whole wheat English muffin — 57 g (2.0 oz) [1 muffin]
Egg, large (50 g each) — 50 g (1.8 oz) [1 large egg]
Turkey bacon — 30 g (1.1 oz) [2 slices]
Cheddar cheese — 20 g (0.7 oz)
Tomato — 40 g (1.4 oz)
Extra-virgin olive oil — 3 g (0.1 oz)","[{""ingredient_id"": ""whole_wheat_english_muffin"", ""name"": ""Whole wheat English muffin"", ""grams"": 57.0, ""note"": ""1 muffin""}, {""ingredient_id"": ""egg"", ""name"": ""Egg, large (50 g each)"", ""grams"": 50.0, ""note"": ""1 large egg""}, {""ingredient_id"": ""turkey_bacon"", ""name"": ""Turkey bacon"", ""grams"": 30.0, ""note"": ""2 slices""}, {""ingredient_id"": ""cheddar"", ""name"": ""Cheddar cheese"", ""grams"": 20.0, ""note"": """"}, {""ingredient_id"": ""tomato"", ""name"": ""Tomato"", ""grams"": 40.0, ""note"": """"}, {""ingredient_id"": ""olive_oil"", ""name"": ""Extra-virgin olive oil"", ""grams"": 3.0, ""note"": """"}]",377,21.8,20.1,28.4,4.5,24.0,46,low,11.0,medium,,"nut-free, quick","1. Cook turkey bacon in a skillet until crisp; set aside.
2. Fry the egg in olive oil, breaking the yolk for a firmer sandwich.
3. Toast the English muffin and layer cheese, egg, bacon and tomato slices.
4. Close and serve warm.","[""Cook turkey bacon in a skillet until crisp; set aside."", ""Fry the egg in olive oil, breaking the yolk for a firmer sandwich."", ""Toast the English muffin and layer cheese, egg, bacon and tomato slices."", ""Close and serve warm.""]"
DB-0022,Zucchini & Goat Cheese Frittata,Breakfast,Mediterranean,4,10,22,32,zucchini-and-goat-cheese-frittata.jpg,"Zucchini & Goat Cheese Frittata, healthy food photography, plated, natural light",,"Egg, large (50 g each) — 350 g (12.3 oz) [7 large eggs]
Zucchini — 250 g (8.8 oz)
Goat cheese — 60 g (2.1 oz)
Yellow onion — 60 g (2.1 oz)
Extra-virgin olive oil — 12 g (0.4 oz)
Fresh thyme — 2 g (0.1 oz)
Salt — 2 g (0.1 oz)
Black pepper — 1 g (0.0 oz)","[{""ingredient_id"": ""egg"", ""name"": ""Egg, large (50 g each)"", ""grams"": 350.0, ""note"": ""7 large eggs""}, {""ingredient_id"": ""zucchini"", ""name"": ""Zucchini"", ""grams"": 250.0, ""note"": """"}, {""ingredient_id"": ""goat_cheese"", ""name"": ""Goat cheese"", ""grams"": 60.0, ""note"": """"}, {""ingredient_id"": ""onion"", ""name"": ""Yellow onion"", ""grams"": 60.0, ""note"": """"}, {""ingredient_id"": ""olive_oil"", ""name"": ""Extra-virgin olive oil"", ""grams"": 12.0, ""note"": """"}, {""ingredient_id"": ""thyme"", ""name"": ""Fresh thyme"", ""grams"": 2.0, ""note"": """"}, {""ingredient_id"": ""salt"", ""name"": ""Salt"", ""grams"": 2.0, ""note"": """"}, {""ingredient_id"": ""black_pepper"", ""name"": ""Black pepper"", ""grams"": 1.0, ""note"": """"}]",224,15.3,16.0,4.2,1.0,3.2,12,low,0.4,low,"Negligible carbohydrate (<5 g net/serving): GI has little practical meaning, glycemic load is what matters.","vegetarian, gluten-free, nut-free, low-carb, make-ahead","1. Preheat oven to 375°F. Sauté onion and grated zucchini in olive oil in an ovenproof skillet until moisture evaporates, 6 minutes.
2. Whisk eggs with thyme, salt and pepper and pour over the vegetables.
3. Dot with goat cheese and bake 15 minutes until just set.
4. Rest 5 minutes and cut into wedges.","[""Preheat oven to 375°F. Sauté onion and grated zucchini in olive oil in an ovenproof skillet until moisture evaporates, 6 minutes."", ""Whisk eggs with thyme, salt and pepper and pour over the vegetables."", ""Dot with goat cheese and bake 15 minutes until just set."", ""Rest 5 minutes and cut into wedges.""]"
DB-0023,Tofu Veggie Scramble,Breakfast,American,2,10,12,22,tofu-veggie-scramble.jpg,"Tofu Veggie Scramble, healthy food photography, plated, natural light",,"Tofu, extra-firm — 300 g (10.6 oz)
Bell pepper — 80 g (2.8 oz)
Spinach — 60 g (2.1 oz)
Yellow onion — 40 g (1.4 oz)
Ground turmeric — 2 g (0.1 oz)
Nutritional yeast — 10 g (0.4 oz)
Extra-virgin olive oil — 10 g (0.4 oz)
Garlic powder — 1 g (0.0 oz)
Salt — 2 g (0.1 oz)
Black pepper — 1 g (0.0 oz)","[{""ingredient_id"": ""tofu"", ""name"": ""Tofu, extra-firm"", ""grams"": 300.0, ""note"": """"}, {""ingredient_id"": ""bell_pepper"", ""name"": ""Bell pepper"", ""grams"": 80.0, ""note"": """"}, {""ingredient_id"": ""spinach"", ""name"": ""Spinach"", ""grams"": 60.0, ""note"": """"}, {""ingredient_id"": ""onion"", ""name"": ""Yellow onion"", ""grams"": 40.0, ""note"": """"}, {""ingredient_id"": ""turmeric"", ""name"": ""Ground turmeric"", ""grams"": 2.0, ""note"": """"}, {""ingredient_id"": ""nutritional_yeast"", ""name"": ""Nutritional yeast"", ""grams"": 10.0, ""note"": """"}, {""ingredient_id"": ""olive_oil"", ""name"": ""Extra-virgin olive oil"", ""grams"": 10.0, ""note"": """"}, {""ingredient_id"": ""garlic_powder"", ""name"": ""Garlic powder"", ""grams"": 1.0, ""note"": """"}, {""ingredient_id"": ""salt"", ""name"": ""Salt"", ""grams"": 2.0, ""note"": """"}, {""ingredient_id"": ""black_pepper"", ""name"": ""Black pepper"", ""grams"": 1.0, ""note"": """"}]",310,29.7,19.1,12.9,6.5,6.5,15,low,1.0,low,,"vegan, gluten-free, dairy-free, nut-free, low-carb, high-protein, quick","1. Press the tofu and crumble it with your hands.
2. Sauté onion and bell pepper in olive oil for 4 minutes, add tofu, turmeric, garlic powder, salt and pepper and cook 5 minutes.
3. Stir in spinach and nutritional yeast and cook until wilted.
4. Serve hot with hot sauce if desired.","[""Press the tofu and crumble it with your hands."", ""Sauté onion and bell pepper in olive oil for 4 minutes, add tofu, turmeric, garlic powder, salt and pepper and cook 5 minutes."", ""Stir in spinach and nutritional yeast and cook until wilted."", ""Serve hot with hot sauce if desired.""]"
